"Datatime","Channel 1:"
05/07/2013 08:58,1.747
05/07/2013 09:00,1.754
05/07/2013 09:02,1.755
05/07/2013 09:04,1.748
05/07/2013 09:06,1.757
05/07/2013 09:08,1.750
05/07/2013 09:10,1.761
05/07/2013 09:12,1.760
05/07/2013 09:14,1.751
05/07/2013 09:16,1.751
05/07/2013 09:18,1.760
05/07/2013 09:20,1.759
05/07/2013 09:22,1.758
05/07/2013 09:24,1.748
05/07/2013 09:26,1.749
05/07/2013 09:28,1.760
05/07/2013 09:30,1.761
05/07/2013 09:32,1.761
05/07/2013 09:34,1.761
05/07/2013 09:36,1.755
05/07/2013 09:38,1.756
05/07/2013 09:40,1.750
05/07/2013 09:42,1.757
05/07/2013 09:44,1.744
05/07/2013 09:46,1.744
05/07/2013 09:48,1.743
05/07/2013 09:50,1.751
05/07/2013 09:52,1.750
05/07/2013 09:54,1.749
05/07/2013 09:56,1.759
05/07/2013 09:58,1.751
05/07/2013 10:00,1.752
05/07/2013 10:02,1.734
05/07/2013 10:04,1.735
05/07/2013 10:06,1.749
05/07/2013 10:08,1.735
05/07/2013 10:10,1.735
05/07/2013 10:12,1.743
05/07/2013 10:14,1.744
05/07/2013 10:16,1.744
05/07/2013 10:18,1.743
05/07/2013 10:20,1.744
05/07/2013 10:22,1.745
05/07/2013 10:24,1.745
05/07/2013 10:26,1.746
05/07/2013 10:28,1.746
05/07/2013 10:30,1.757
05/07/2013 10:32,1.748
05/07/2013 10:34,1.748
05/07/2013 10:36,1.748
05/07/2013 10:38,1.737
05/07/2013 10:40,1.745
05/07/2013 10:42,1.746
05/07/2013 10:44,1.746
05/07/2013 10:46,1.746
05/07/2013 10:48,1.735
05/07/2013 10:50,1.752
05/07/2013 10:52,1.740
05/07/2013 10:54,1.724
05/07/2013 10:56,1.740
05/07/2013 10:58,1.740
05/07/2013 11:00,1.740
05/07/2013 11:02,1.734
05/07/2013 11:04,1.733
05/07/2013 11:06,1.742
05/07/2013 11:08,1.741
05/07/2013 11:10,1.734
05/07/2013 11:12,1.735
05/07/2013 11:14,1.735
05/07/2013 11:16,1.735
05/07/2013 11:18,1.726
05/07/2013 11:20,1.746
05/07/2013 11:22,1.736
05/07/2013 11:24,1.744
05/07/2013 11:26,1.744
05/07/2013 11:28,1.726
05/07/2013 11:30,1.749
05/07/2013 11:32,1.738
05/07/2013 11:34,1.738
05/07/2013 11:36,1.745
05/07/2013 11:38,1.745
05/07/2013 11:40,1.744
05/07/2013 11:42,1.745
05/07/2013 11:44,1.745
05/07/2013 11:46,1.744
05/07/2013 11:48,1.744
05/07/2013 11:50,1.732
05/07/2013 11:52,1.739
05/07/2013 11:54,1.740
05/07/2013 11:56,1.723
05/07/2013 11:58,1.735
05/07/2013 12:00,1.746
05/07/2013 12:02,1.747
05/07/2013 12:04,1.733
05/07/2013 12:06,1.734
05/07/2013 12:08,1.752
05/07/2013 12:10,1.731
05/07/2013 12:12,1.737
05/07/2013 12:14,1.719
05/07/2013 12:16,1.730
05/07/2013 12:18,1.744
05/07/2013 12:20,1.744
05/07/2013 12:22,1.716
05/07/2013 12:24,1.715
05/07/2013 12:26,1.735
05/07/2013 12:28,1.734
05/07/2013 12:30,1.719
05/07/2013 12:32,1.728
05/07/2013 12:34,1.728
05/07/2013 12:36,1.739
05/07/2013 12:38,1.710
05/07/2013 12:40,1.709
05/07/2013 12:42,1.696
05/07/2013 12:44,1.707
05/07/2013 12:46,1.707
05/07/2013 12:48,1.707
05/07/2013 12:50,1.700
05/07/2013 12:52,1.701
05/07/2013 12:54,1.711
05/07/2013 12:56,1.705
05/07/2013 12:58,1.711
05/07/2013 13:00,1.711
05/07/2013 13:02,1.711
05/07/2013 13:04,1.721
05/07/2013 13:06,1.711
05/07/2013 13:08,1.725
05/07/2013 13:10,1.718
05/07/2013 13:12,1.724
05/07/2013 13:14,1.733
05/07/2013 13:16,1.720
05/07/2013 13:18,1.720
05/07/2013 13:20,1.726
05/07/2013 13:22,1.754
05/07/2013 13:24,1.730
05/07/2013 13:26,1.755
05/07/2013 13:28,1.728
05/07/2013 13:30,1.728
05/07/2013 13:32,1.728
05/07/2013 13:34,1.728
05/07/2013 13:36,1.737
05/07/2013 13:38,1.737
05/07/2013 13:40,1.745
05/07/2013 13:42,1.746
05/07/2013 13:44,1.746
05/07/2013 13:46,1.758
05/07/2013 13:48,1.751
05/07/2013 13:50,1.750
05/07/2013 13:52,1.751
05/07/2013 13:54,1.751
05/07/2013 13:56,1.743
05/07/2013 13:58,1.733
05/07/2013 14:00,1.740
05/07/2013 14:02,1.748
05/07/2013 14:04,1.747
05/07/2013 14:06,1.757
05/07/2013 14:08,1.746
05/07/2013 14:10,1.761
05/07/2013 14:12,1.739
05/07/2013 14:14,1.739
05/07/2013 14:16,1.739
05/07/2013 14:18,1.773
05/07/2013 14:20,1.764
05/07/2013 14:22,1.763
05/07/2013 14:24,1.762
05/07/2013 14:26,1.772
05/07/2013 14:28,1.757
05/07/2013 14:30,1.756
05/07/2013 14:32,1.745
05/07/2013 14:34,1.731
05/07/2013 14:36,1.754
05/07/2013 14:38,1.732
05/07/2013 14:40,1.732
05/07/2013 14:42,1.717
05/07/2013 14:44,1.717
05/07/2013 14:46,-0.067
05/07/2013 14:48,-0.067
05/07/2013 14:50,-2.613
05/07/2013 14:52,1.729
05/07/2013 14:54,1.738
05/07/2013 14:56,1.726
05/07/2013 14:58,1.725
05/07/2013 15:00,1.692
05/07/2013 15:02,1.708
05/07/2013 15:04,1.693
05/07/2013 15:06,1.692
05/07/2013 15:08,1.662
05/07/2013 15:10,1.674
05/07/2013 15:12,1.648
05/07/2013 15:14,1.686
05/07/2013 15:16,1.702
05/07/2013 15:18,1.724
05/07/2013 15:20,1.714
05/07/2013 15:22,1.740
05/07/2013 15:24,1.741
05/07/2013 15:26,1.734
05/07/2013 15:28,1.733
05/07/2013 15:30,1.744
05/07/2013 15:32,1.753
05/07/2013 15:34,1.752
05/07/2013 15:36,1.752
05/07/2013 15:38,1.753
05/07/2013 15:40,1.753
05/07/2013 15:42,1.752
05/07/2013 15:44,1.745
05/07/2013 15:46,1.756
05/07/2013 15:48,1.757
05/07/2013 15:50,1.757
05/07/2013 15:52,1.757
05/07/2013 15:54,1.758
05/07/2013 15:56,1.741
05/07/2013 15:58,1.749
05/07/2013 16:00,1.749
05/07/2013 16:02,1.743
05/07/2013 16:04,1.744
05/07/2013 16:06,1.744
05/07/2013 16:08,1.744
05/07/2013 16:10,1.745
05/07/2013 16:12,1.744
05/07/2013 16:14,1.744
05/07/2013 16:16,1.738
05/07/2013 16:18,1.730
05/07/2013 16:20,1.730
05/07/2013 16:22,1.729
05/07/2013 16:24,1.730
05/07/2013 16:26,1.722
05/07/2013 16:28,1.721
05/07/2013 16:30,1.708
05/07/2013 16:32,1.708
05/07/2013 16:34,1.708
05/07/2013 16:36,1.682
05/07/2013 16:38,1.694
05/07/2013 16:40,0.823
05/07/2013 16:42,1.700
05/07/2013 16:44,1.700
05/07/2013 16:46,1.694
05/07/2013 16:48,1.687
05/07/2013 16:50,0.391
05/07/2013 16:52,1.674
05/07/2013 16:54,1.680
05/07/2013 16:56,1.680
05/07/2013 16:58,1.656
05/07/2013 17:00,1.670
05/07/2013 17:02,1.670
05/07/2013 17:04,1.660
05/07/2013 17:06,1.660
05/07/2013 17:08,1.659
05/07/2013 17:10,1.653
05/07/2013 17:12,1.653
05/07/2013 17:14,1.647
05/07/2013 17:16,1.646
05/07/2013 17:18,1.635
05/07/2013 17:20,1.636
05/07/2013 17:22,1.636
05/07/2013 17:24,1.625
05/07/2013 17:26,1.626
05/07/2013 17:28,1.627
05/07/2013 17:30,1.620
05/07/2013 17:32,1.621
05/07/2013 17:34,1.621
05/07/2013 17:36,1.621
05/07/2013 17:38,1.614
05/07/2013 17:40,1.614
05/07/2013 17:42,1.614
05/07/2013 17:44,1.614
05/07/2013 17:46,1.614
05/07/2013 17:48,1.614
05/07/2013 17:50,1.604
05/07/2013 17:52,1.604
05/07/2013 17:54,1.610
05/07/2013 17:56,1.611
05/07/2013 17:58,1.611
05/07/2013 18:00,1.612
05/07/2013 18:02,1.612
05/07/2013 18:04,1.613
05/07/2013 18:06,1.614
05/07/2013 18:08,1.624
05/07/2013 18:10,0.753
05/07/2013 18:12,1.627
05/07/2013 18:14,1.628
05/07/2013 18:16,1.635
05/07/2013 18:18,1.629
05/07/2013 18:20,1.615
05/07/2013 18:22,1.622
05/07/2013 18:24,1.634
05/07/2013 18:26,1.634
05/07/2013 18:28,1.634
05/07/2013 18:30,1.623
05/07/2013 18:32,1.622
05/07/2013 18:34,1.623
05/07/2013 18:36,1.624
05/07/2013 18:38,1.607
05/07/2013 18:40,1.606
05/07/2013 18:42,1.624
05/07/2013 18:44,1.624
05/07/2013 18:46,1.615
05/07/2013 18:48,1.605
05/07/2013 18:50,1.605
05/07/2013 18:52,1.606
05/07/2013 18:54,1.632
05/07/2013 18:56,1.632
05/07/2013 18:58,1.608
05/07/2013 19:00,1.633
05/07/2013 19:02,1.595
05/07/2013 19:04,1.626
05/07/2013 19:06,1.607
05/07/2013 19:08,1.633
05/07/2013 19:10,1.633
05/07/2013 19:12,1.624
05/07/2013 19:14,1.625
05/07/2013 19:16,1.632
05/07/2013 19:18,1.633
05/07/2013 19:20,1.622
05/07/2013 19:22,1.622
05/07/2013 19:24,1.634
05/07/2013 19:26,1.643
05/07/2013 19:28,1.649
05/07/2013 19:30,1.650
05/07/2013 19:32,1.637
05/07/2013 19:34,1.645
05/07/2013 19:36,1.645
05/07/2013 19:38,1.659
05/07/2013 19:40,1.649
05/07/2013 19:42,1.658
05/07/2013 19:44,1.658
05/07/2013 19:46,1.658
05/07/2013 19:48,1.677
05/07/2013 19:50,1.668
05/07/2013 19:52,1.668
05/07/2013 19:54,1.662
05/07/2013 19:56,1.663
05/07/2013 19:58,1.663
05/07/2013 20:00,1.674
05/07/2013 20:02,1.660
05/07/2013 20:04,1.667
05/07/2013 20:06,1.668
05/07/2013 20:08,1.648
05/07/2013 20:10,1.668
05/07/2013 20:12,1.662
05/07/2013 20:14,1.656
05/07/2013 20:16,1.656
05/07/2013 20:18,1.656
05/07/2013 20:20,1.639
05/07/2013 20:22,1.653
05/07/2013 20:24,1.646
05/07/2013 20:26,1.647
05/07/2013 20:28,1.660
05/07/2013 20:30,1.653
05/07/2013 20:32,1.653
05/07/2013 20:34,1.653
05/07/2013 20:36,1.652
05/07/2013 20:38,1.653
05/07/2013 20:40,1.644
05/07/2013 20:42,1.645
05/07/2013 20:44,1.646
05/07/2013 20:46,1.646
05/07/2013 20:48,1.646
05/07/2013 20:50,1.646
05/07/2013 20:52,1.646
05/07/2013 20:54,1.637
05/07/2013 20:56,1.661
05/07/2013 20:58,1.654
05/07/2013 21:00,1.655
05/07/2013 21:02,1.666
05/07/2013 21:04,1.660
05/07/2013 21:06,1.660
05/07/2013 21:08,1.659
05/07/2013 21:10,1.658
05/07/2013 21:12,1.658
05/07/2013 21:14,1.658
05/07/2013 21:16,1.658
05/07/2013 21:18,1.657
05/07/2013 21:20,1.658
05/07/2013 21:22,1.002
05/07/2013 21:24,1.655
05/07/2013 21:26,1.664
05/07/2013 21:28,1.656
05/07/2013 21:30,1.649
05/07/2013 21:32,1.650
05/07/2013 21:34,1.659
05/07/2013 21:36,1.658
05/07/2013 21:38,1.658
05/07/2013 21:40,1.657
05/07/2013 21:42,1.656
05/07/2013 21:44,1.647
05/07/2013 21:46,1.655
05/07/2013 21:48,1.655
05/07/2013 21:50,1.655
05/07/2013 21:52,1.655
05/07/2013 21:54,1.655
05/07/2013 21:56,1.655
05/07/2013 21:58,1.656
05/07/2013 22:00,1.648
05/07/2013 22:02,1.648
05/07/2013 22:04,1.654
05/07/2013 22:06,1.645
05/07/2013 22:08,1.659
05/07/2013 22:10,1.651
05/07/2013 22:12,1.651
05/07/2013 22:14,1.633
05/07/2013 22:16,1.649
05/07/2013 22:18,1.650
05/07/2013 22:20,1.657
05/07/2013 22:22,-2.574
05/07/2013 22:24,1.661
05/07/2013 22:26,1.674
05/07/2013 22:28,1.675
05/07/2013 22:30,1.675
05/07/2013 22:32,1.674
05/07/2013 22:34,1.684
05/07/2013 22:36,1.684
05/07/2013 22:38,1.685
05/07/2013 22:40,1.678
05/07/2013 22:42,1.690
05/07/2013 22:44,1.690
05/07/2013 22:46,1.689
05/07/2013 22:48,1.690
05/07/2013 22:50,1.691
05/07/2013 22:52,1.691
05/07/2013 22:54,1.692
05/07/2013 22:56,1.693
05/07/2013 22:58,1.694
05/07/2013 23:00,1.694
05/07/2013 23:02,1.694
05/07/2013 23:04,1.694
05/07/2013 23:06,1.700
05/07/2013 23:08,1.700
05/07/2013 23:10,1.700
05/07/2013 23:12,1.699
05/07/2013 23:14,1.700
05/07/2013 23:16,1.701
05/07/2013 23:18,1.702
05/07/2013 23:20,1.708
05/07/2013 23:22,1.708
05/07/2013 23:24,1.708
05/07/2013 23:26,1.709
05/07/2013 23:28,1.708
05/07/2013 23:30,1.708
05/07/2013 23:32,1.708
05/07/2013 23:34,1.708
05/07/2013 23:36,1.708
05/07/2013 23:38,1.693
05/07/2013 23:40,1.711
05/07/2013 23:42,1.712
05/07/2013 23:44,1.712
05/07/2013 23:46,1.711
05/07/2013 23:48,1.711
05/07/2013 23:50,1.711
05/07/2013 23:52,1.702
05/07/2013 23:54,1.711
05/07/2013 23:56,1.711
05/07/2013 23:58,1.711
06/07/2013 00:00,1.711
06/07/2013 00:02,1.711
06/07/2013 00:04,1.698
06/07/2013 00:06,1.711
06/07/2013 00:08,1.711
06/07/2013 00:10,1.711
06/07/2013 00:12,1.704
06/07/2013 00:14,1.713
06/07/2013 00:16,1.712
06/07/2013 00:18,1.712
06/07/2013 00:20,1.712
06/07/2013 00:22,1.713
06/07/2013 00:24,1.714
06/07/2013 00:26,1.715
06/07/2013 00:28,1.715
06/07/2013 00:30,1.721
06/07/2013 00:32,1.721
06/07/2013 00:34,1.706
06/07/2013 00:36,1.718
06/07/2013 00:38,1.718
06/07/2013 00:40,1.718
06/07/2013 00:42,1.724
06/07/2013 00:44,1.724
06/07/2013 00:46,1.724
06/07/2013 00:48,1.724
06/07/2013 00:50,1.724
06/07/2013 00:52,1.724
06/07/2013 00:54,1.724
06/07/2013 00:56,1.724
06/07/2013 00:58,1.724
06/07/2013 01:00,1.724
06/07/2013 01:02,1.724
06/07/2013 01:04,1.724
06/07/2013 01:06,1.724
06/07/2013 01:08,1.724
06/07/2013 01:10,1.724
06/07/2013 01:12,1.724
06/07/2013 01:14,1.724
06/07/2013 01:16,1.724
06/07/2013 01:18,1.718
06/07/2013 01:20,1.719
06/07/2013 01:22,1.712
06/07/2013 01:24,1.711
06/07/2013 01:26,1.722
06/07/2013 01:28,1.714
06/07/2013 01:30,1.723
06/07/2013 01:32,1.730
06/07/2013 01:34,1.729
06/07/2013 01:36,1.718
06/07/2013 01:38,1.726
06/07/2013 01:40,1.733
06/07/2013 01:42,1.732
06/07/2013 01:44,1.733
06/07/2013 01:46,1.733
06/07/2013 01:48,1.733
06/07/2013 01:50,1.734
06/07/2013 01:52,1.734
06/07/2013 01:54,1.734
06/07/2013 01:56,1.735
06/07/2013 01:58,1.735
06/07/2013 02:00,1.735
06/07/2013 02:02,1.735
06/07/2013 02:04,1.735
06/07/2013 02:06,1.735
06/07/2013 02:08,1.735
06/07/2013 02:10,1.734
06/07/2013 02:12,1.735
06/07/2013 02:14,1.735
06/07/2013 02:16,1.735
06/07/2013 02:18,1.741
06/07/2013 02:20,1.741
06/07/2013 02:22,1.741
06/07/2013 02:24,1.741
06/07/2013 02:26,1.741
06/07/2013 02:28,1.741
06/07/2013 02:30,1.741
06/07/2013 02:32,1.735
06/07/2013 02:34,1.742
06/07/2013 02:36,1.743
06/07/2013 02:38,1.744
06/07/2013 02:40,1.745
06/07/2013 02:42,1.735
06/07/2013 02:44,1.745
06/07/2013 02:46,1.745
06/07/2013 02:48,1.745
06/07/2013 02:50,1.746
06/07/2013 02:52,1.752
06/07/2013 02:54,1.751
06/07/2013 02:56,1.751
06/07/2013 02:58,1.751
06/07/2013 03:00,1.751
06/07/2013 03:02,1.751
06/07/2013 03:04,1.751
06/07/2013 03:06,1.751
06/07/2013 03:08,1.751
06/07/2013 03:10,1.751
06/07/2013 03:12,1.751
06/07/2013 03:14,1.751
06/07/2013 03:16,1.751
06/07/2013 03:18,1.751
06/07/2013 03:20,1.744
06/07/2013 03:22,1.752
06/07/2013 03:24,1.752
06/07/2013 03:26,1.752
06/07/2013 03:28,1.752
06/07/2013 03:30,1.752
06/07/2013 03:32,1.752
06/07/2013 03:34,1.752
06/07/2013 03:36,1.753
06/07/2013 03:38,1.761
06/07/2013 03:40,1.761
06/07/2013 03:42,1.761
06/07/2013 03:44,1.761
06/07/2013 03:46,1.761
06/07/2013 03:48,1.761
06/07/2013 03:50,1.761
06/07/2013 03:52,1.762
06/07/2013 03:54,1.762
06/07/2013 03:56,1.762
06/07/2013 03:58,1.762
06/07/2013 04:00,1.762
06/07/2013 04:02,1.761
06/07/2013 04:04,1.750
06/07/2013 04:06,1.758
06/07/2013 04:08,1.758
06/07/2013 04:10,1.750
06/07/2013 04:12,1.762
06/07/2013 04:14,1.762
06/07/2013 04:16,1.753
06/07/2013 04:18,1.754
06/07/2013 04:20,1.763
06/07/2013 04:22,1.763
06/07/2013 04:24,1.763
06/07/2013 04:26,1.763
06/07/2013 04:28,1.763
06/07/2013 04:30,1.763
06/07/2013 04:32,1.762
06/07/2013 04:34,1.762
06/07/2013 04:36,1.761
06/07/2013 04:38,1.760
06/07/2013 04:40,1.760
06/07/2013 04:42,1.766
06/07/2013 04:44,1.766
06/07/2013 04:46,1.766
06/07/2013 04:48,1.765
06/07/2013 04:50,1.765
06/07/2013 04:52,1.765
06/07/2013 04:54,1.765
06/07/2013 04:56,1.752
06/07/2013 04:58,1.767
06/07/2013 05:00,1.767
06/07/2013 05:02,1.767
06/07/2013 05:04,1.767
06/07/2013 05:06,1.766
06/07/2013 05:08,1.767
06/07/2013 05:10,1.767
06/07/2013 05:12,1.767
06/07/2013 05:14,1.767
06/07/2013 05:16,1.766
06/07/2013 05:18,1.766
06/07/2013 05:20,1.766
06/07/2013 05:22,1.766
06/07/2013 05:24,1.767
06/07/2013 05:26,1.767
06/07/2013 05:28,1.767
06/07/2013 05:30,1.767
06/07/2013 05:32,1.767
06/07/2013 05:34,1.768
06/07/2013 05:36,1.769
06/07/2013 05:38,1.769
06/07/2013 05:40,1.769
06/07/2013 05:42,1.769
06/07/2013 05:44,1.770
06/07/2013 05:46,1.770
06/07/2013 05:48,1.770
06/07/2013 05:50,1.770
06/07/2013 05:52,1.770
06/07/2013 05:54,1.771
06/07/2013 05:56,1.772
06/07/2013 05:58,1.778
06/07/2013 06:00,1.778
06/07/2013 06:02,1.778
06/07/2013 06:04,1.778
06/07/2013 06:06,1.778
06/07/2013 06:08,1.778
06/07/2013 06:10,1.778
06/07/2013 06:12,1.778
06/07/2013 06:14,1.772
06/07/2013 06:16,1.778
06/07/2013 06:18,1.778
06/07/2013 06:20,1.778
06/07/2013 06:22,1.777
06/07/2013 06:24,1.778
06/07/2013 06:26,1.778
06/07/2013 06:28,1.778
06/07/2013 06:30,1.779
06/07/2013 06:32,1.779
06/07/2013 06:34,1.779
06/07/2013 06:36,1.780
06/07/2013 06:38,1.780
06/07/2013 06:40,1.780
06/07/2013 06:42,1.780
06/07/2013 06:44,1.780
06/07/2013 06:46,1.781
06/07/2013 06:48,1.780
06/07/2013 06:50,1.779
06/07/2013 06:52,1.778
06/07/2013 06:54,1.777
06/07/2013 06:56,1.776
06/07/2013 06:58,1.776
06/07/2013 07:00,1.776
06/07/2013 07:02,1.776
06/07/2013 07:04,1.776
06/07/2013 07:06,1.776
06/07/2013 07:08,1.770
06/07/2013 07:10,1.769
06/07/2013 07:12,1.778
06/07/2013 07:14,1.778
06/07/2013 07:16,1.770
06/07/2013 07:18,1.779
06/07/2013 07:20,1.779
06/07/2013 07:22,1.780
06/07/2013 07:24,1.780
06/07/2013 07:26,1.780
06/07/2013 07:28,1.780
06/07/2013 07:30,1.786
06/07/2013 07:32,1.776
06/07/2013 07:34,1.786
06/07/2013 07:36,1.786
06/07/2013 07:38,1.779
06/07/2013 07:40,1.788
06/07/2013 07:42,1.788
06/07/2013 07:44,1.788
06/07/2013 07:46,1.789
06/07/2013 07:48,1.780
06/07/2013 07:50,1.791
06/07/2013 07:52,1.769
06/07/2013 07:54,1.792
06/07/2013 07:56,1.792
06/07/2013 07:58,1.774
06/07/2013 08:00,1.797
06/07/2013 08:02,1.788
06/07/2013 08:04,1.788
06/07/2013 08:06,1.796
06/07/2013 08:08,1.795
06/07/2013 08:10,1.795
06/07/2013 08:12,1.784
06/07/2013 08:14,1.794
06/07/2013 08:16,1.794
06/07/2013 08:18,1.793
06/07/2013 08:20,1.792
06/07/2013 08:22,1.792
06/07/2013 08:24,1.793
06/07/2013 08:26,1.792
06/07/2013 08:28,1.792
06/07/2013 08:30,1.777
06/07/2013 08:32,1.784
06/07/2013 08:34,1.784
06/07/2013 08:36,1.797
06/07/2013 08:38,1.786
06/07/2013 08:40,1.795
06/07/2013 08:42,1.779
06/07/2013 08:44,1.788
06/07/2013 08:46,1.788
06/07/2013 08:48,1.789
06/07/2013 08:50,1.789
06/07/2013 08:52,1.788
06/07/2013 08:54,1.789
06/07/2013 08:56,1.797
06/07/2013 08:58,1.786
06/07/2013 09:00,1.786
06/07/2013 09:02,1.794
06/07/2013 09:04,1.784
06/07/2013 09:06,1.795
06/07/2013 09:08,1.794
06/07/2013 09:10,1.793
06/07/2013 09:12,1.785
06/07/2013 09:14,1.792
06/07/2013 09:16,1.786
06/07/2013 09:18,1.787
06/07/2013 09:20,1.788
06/07/2013 09:22,1.788
06/07/2013 09:24,1.789
06/07/2013 09:26,1.790
06/07/2013 09:28,1.790
06/07/2013 09:30,1.790
06/07/2013 09:32,1.789
06/07/2013 09:34,1.790
06/07/2013 09:36,1.781
06/07/2013 09:38,1.781
06/07/2013 09:40,1.781
06/07/2013 09:42,1.739
06/07/2013 09:44,1.725
06/07/2013 09:46,1.754
06/07/2013 09:48,1.763
06/07/2013 09:50,1.764
06/07/2013 09:52,1.772
06/07/2013 09:54,1.771
06/07/2013 09:56,1.756
06/07/2013 09:58,1.764
06/07/2013 10:00,1.764
06/07/2013 10:02,1.738
06/07/2013 10:04,1.691
06/07/2013 10:06,1.624
06/07/2013 10:08,1.610
06/07/2013 10:10,1.631
06/07/2013 10:12,1.601
06/07/2013 10:14,1.593
06/07/2013 10:16,1.575
06/07/2013 10:18,1.574
06/07/2013 10:20,1.567
06/07/2013 10:22,1.532
06/07/2013 10:24,1.519
06/07/2013 10:26,1.489
06/07/2013 10:28,1.467
06/07/2013 10:30,1.467
06/07/2013 10:32,1.454
06/07/2013 10:34,1.439
06/07/2013 10:36,1.451
06/07/2013 10:38,1.460
06/07/2013 10:40,1.461
06/07/2013 10:42,1.461
06/07/2013 10:44,1.484
06/07/2013 10:46,1.460
06/07/2013 10:48,1.460
06/07/2013 10:50,1.479
06/07/2013 10:52,1.479
06/07/2013 10:54,1.479
06/07/2013 10:56,1.473
06/07/2013 10:58,1.480
06/07/2013 11:00,1.486
06/07/2013 11:02,1.487
06/07/2013 11:04,1.470
06/07/2013 11:06,1.482
06/07/2013 11:08,1.482
06/07/2013 11:10,1.483
06/07/2013 11:12,1.483
06/07/2013 11:14,1.484
06/07/2013 11:16,1.483
06/07/2013 11:18,1.462
06/07/2013 11:20,1.495
06/07/2013 11:22,1.495
06/07/2013 11:24,1.495
06/07/2013 11:26,1.488
06/07/2013 11:28,1.473
06/07/2013 11:30,1.480
06/07/2013 11:32,1.480
06/07/2013 11:34,1.480
06/07/2013 11:36,1.488
06/07/2013 11:38,1.489
06/07/2013 11:40,1.489
06/07/2013 11:42,1.489
06/07/2013 11:44,1.476
06/07/2013 11:46,1.475
06/07/2013 11:48,1.475
06/07/2013 11:50,1.475
06/07/2013 11:52,1.476
06/07/2013 11:54,1.465
06/07/2013 11:56,1.459
06/07/2013 11:58,1.431
06/07/2013 12:00,1.388
06/07/2013 12:02,1.338
06/07/2013 12:04,1.295
06/07/2013 12:06,1.295
06/07/2013 12:08,1.221
06/07/2013 12:10,1.173
06/07/2013 12:12,1.173
06/07/2013 12:14,1.173
06/07/2013 12:16,1.042
06/07/2013 12:18,1.042
06/07/2013 12:20,0.968
06/07/2013 12:22,0.968
06/07/2013 12:24,0.866
06/07/2013 12:26,0.834
06/07/2013 12:28,0.853
06/07/2013 12:30,0.910
06/07/2013 12:32,0.948
06/07/2013 12:34,0.993
06/07/2013 12:36,1.031
06/07/2013 12:38,1.055
06/07/2013 12:40,1.101
06/07/2013 12:42,1.127
06/07/2013 12:44,1.153
06/07/2013 12:46,1.184
06/07/2013 12:48,1.222
06/07/2013 12:50,1.246
06/07/2013 12:52,1.278
06/07/2013 12:54,1.310
06/07/2013 12:56,1.324
06/07/2013 12:58,1.358
06/07/2013 13:00,1.373
06/07/2013 13:02,1.402
06/07/2013 13:04,1.425
06/07/2013 13:06,1.443
06/07/2013 13:08,1.443
06/07/2013 13:10,1.472
06/07/2013 13:12,1.493
06/07/2013 13:14,1.507
06/07/2013 13:16,1.525
06/07/2013 13:18,1.537
06/07/2013 13:20,1.538
06/07/2013 13:22,1.539
06/07/2013 13:24,1.560
06/07/2013 13:26,0.911
06/07/2013 13:28,1.589
06/07/2013 13:30,1.598
06/07/2013 13:32,1.613
06/07/2013 13:34,1.613
06/07/2013 13:36,1.614
06/07/2013 13:38,1.636
06/07/2013 13:40,1.637
06/07/2013 13:42,1.637
06/07/2013 13:44,1.657
06/07/2013 13:46,1.669
06/07/2013 13:48,1.668
06/07/2013 13:50,1.668
06/07/2013 13:52,1.669
06/07/2013 13:54,1.684
06/07/2013 13:56,1.693
06/07/2013 13:58,1.694
06/07/2013 14:00,1.684
06/07/2013 14:02,1.699
06/07/2013 14:04,1.708
06/07/2013 14:06,1.714
06/07/2013 14:08,1.720
06/07/2013 14:10,1.732
06/07/2013 14:12,1.733
06/07/2013 14:14,1.744
06/07/2013 14:16,1.743
06/07/2013 14:18,1.743
06/07/2013 14:20,1.752
06/07/2013 14:22,1.752
06/07/2013 14:24,1.753
06/07/2013 14:26,1.754
06/07/2013 14:28,1.764
06/07/2013 14:30,1.763
06/07/2013 14:32,1.772
06/07/2013 14:34,1.780
06/07/2013 14:36,1.780
06/07/2013 14:38,1.789
06/07/2013 14:40,1.788
06/07/2013 14:42,1.787
06/07/2013 14:44,1.787
06/07/2013 14:46,1.787
06/07/2013 14:48,1.797
06/07/2013 14:50,1.796
06/07/2013 14:52,1.796
06/07/2013 14:54,1.797
06/07/2013 14:56,1.796
06/07/2013 14:58,1.796
06/07/2013 15:00,1.796
06/07/2013 15:02,1.787
06/07/2013 15:04,1.798
06/07/2013 15:06,1.792
06/07/2013 15:08,1.793
06/07/2013 15:10,1.801
06/07/2013 15:12,1.801
06/07/2013 15:14,1.800
06/07/2013 15:16,1.799
06/07/2013 15:18,1.790
06/07/2013 15:20,1.804
06/07/2013 15:22,1.803
06/07/2013 15:24,1.802
06/07/2013 15:26,1.802
06/07/2013 15:28,1.802
06/07/2013 15:30,1.786
06/07/2013 15:32,1.798
06/07/2013 15:34,1.806
06/07/2013 15:36,1.807
06/07/2013 15:38,1.807
06/07/2013 15:40,1.807
06/07/2013 15:42,1.808
06/07/2013 15:44,1.795
06/07/2013 15:46,1.802
06/07/2013 15:48,1.802
06/07/2013 15:50,1.801
06/07/2013 15:52,1.802
06/07/2013 15:54,1.812
06/07/2013 15:56,1.812
06/07/2013 15:58,1.811
06/07/2013 16:00,1.812
